File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate
03-01-01-01-01-02-01.wav,neutral,4.5324842655431015,1.3851008917880847,21.65572938625088,238.95540785520004,0.00039740249591324383,0.005073061105785818,-0.020405589741657685,213.3045065948594,-178.59599838792494,413.9547568582802,0.002920238837893236,0.0001411547395047178,0.002920238837893236
03-01-01-01-02-01-01.wav,neutral,4.590488082279684,1.396494898701527,16.04828772620598,172.67428862274824,0.0004144263331478192,0.0050749491215752165,-0.020418565640628758,-59.10648176385323,62.53070209511914,356.67535643516584,0.0034220157882855263,0.00030754906819239835,0.0034220157882855263
03-01-01-01-02-02-01.wav,neutral,4.926628913069332,1.3612525666668045,16.598653905776867,188.03243446286453,0.00041488418137280373,0.005130516757710062,-0.02074764954181984,555.1428490367681,-79.6387170158769,383.49226844234613,0.0032845986441384332,0.0001505345520163765,0.0032845986441384332
03-01-02-01-01-01-01.wav,calm,4.23552759592976,1.4421591759795782,43.40045438348129,503.70655744145614,0.0004097915384079771,0.004853862348238109,-0.019610195889507128,-15.048618782052575,-172.19893727388444,606.4062680436359,0.003048179374709987,0.00013966890014151023,0.003048179374709987
03-01-02-01-01-02-01.wav,calm,3.727556188125741,1.501989571168116,33.571291082740615,459.9436664846511,0.00044121418958713743,0.004998129209754711,-0.020270921283616745,131.24544521360872,82.09457749622744,571.7903639476707,0.00257678315857732,0.00013966890014151023,0.00257678315857732
03-01-02-01-02-01-01.wav,calm,4.309192457404989,1.4245593173954905,31.149991418637835,255.85006345368168,0.0004034807892539733,0.00500069437131926,-0.020660526189895032,-1295.8341018009894,1425.4508963690137,383.3462838422818,0.0022808347060838756,0.00016735102449388163,0.0022808347060838756
03-01-02-01-02-02-01.wav,calm,4.4519007138353235,1.4073307255087804,24.79505501900072,217.77299211011822,0.0004280733963421811,0.004991891299616994,-0.020744022791330217,130.27053881579022,-126.90372687911724,375.5958680117211,0.0035972044381914915,0.00029024943310657596,0.0035972044381914915
03-01-02-02-01-01-01.wav,calm,3.4377434661277926,1.5352929350072573,80.12870121859986,746.319123621797,0.00048814010393414484,0.004777470656746941,-0.019900795131447324,254.17602228954271,21.584242689343746,667.4566848782457,0.004138337781970674,0.0012551326837041124,0.004138337781970674
03-01-02-02-01-02-01.wav,calm,4.088933462464009,1.451805054089145,46.40874305451944,632.0163057033909,0.0004309579708037686,0.005036367188178431,-0.020374123004695054,196520613.82415444,471649464.9455477,622.7309994009703,0.0028858133291630827,0.00035999929687637326,0.0028858133291630827
03-01-02-02-02-01-01.wav,calm,4.129742191664389,1.4700373668751405,67.639913415212,508.53478185349377,0.000426516383992369,0.0049116103495760125,-0.02055877383301878,-24.629282018218674,28.93580387738143,479.70238077155045,0.002312466071699998,0.00026766518326831214,0.002312466071699998
03-01-02-02-02-02-01.wav,calm,3.8889450100473355,1.5204908357099853,43.63908674350076,396.4840410035009,0.00041598948988105506,0.005025548737685159,-0.020569086642600976,45.116377989678725,53.366513218445476,471.21194506691097,0.0018530975224057254,0.00014201807124480782,0.0018530975224057254
03-01-03-01-01-01-01.wav,happy,4.711505380586696,1.3733258483658886,8.940215377444071,85.15170036650998,0.00042801234201998966,0.005381493937730984,-0.02135930936842462,6161.402975768699,-1369.365715332844,234.81363615538646,0.003910180406712222,0.0010675841217713138,0.003910180406712222
03-01-03-01-01-02-01.wav,happy,4.643543307015785,1.386963782995251,6.318282836585125,64.23119794204965,0.0004329633722411328,0.005509364431561388,-0.022265239042750323,-129.84475153541453,385.68690156898987,203.94621097344387,0.0028438401284171556,0.00014535182878576574,0.0028438401284171556
03-01-03-01-02-01-01.wav,happy,3.944208169321593,1.4752181143935716,11.097069834508487,106.28783568898997,0.000423999160267744,0.005331849371350096,-0.021103212487205154,-57933821.49108898,166849410.7021219,267.2146025835338,0.0028257331964402386,0.00035999929687637326,0.0028257331964402386
03-01-03-01-02-02-01.wav,happy,4.318525300641632,1.4353243164951606,13.616756584232256,126.73859816069172,0.00040762866276965014,0.005300871963348793,-0.021559896473940715,-15.824807851840882,1258.4769605396343,267.4464890297846,0.0025034991534799004,0.00027317593704148326,0.0025034991534799004
03-01-03-02-01-01-01.wav,happy,3.6713343532204017,1.5312736506035753,3.6271599154372614,36.72978630302231,0.0004350772470488597,0.0058009586771095014,-0.021592172310384843,541851639.0899736,270925819.5449868,155.55765166207826,0.0029145236148534802,0.0005247447378197984,0.0029145236148534802
03-01-03-02-01-02-01.wav,happy,3.773776515994594,1.5871376246388853,1.6955434572794645,21.657494052237045,0.0005113738305783461,0.006206141709048849,-0.023290145257781565,6057.41015325576,-2500.5022050944117,121.98257115656831,0.003626493787434563,0.0011057121261202894,0.003626493787434563
03-01-03-02-02-01-01.wav,happy,4.0249905101340495,1.5110734671092438,1.2666786711558926,14.956356274861518,0.0004077340809157392,0.006587060290155905,-0.02466867326740127,-365.56957757028437,669.1982594791994,91.78275252394874,0.0022804114906120354,0.0001462674308568572,0.0022804114906120354
03-01-03-02-02-02-01.wav,happy,3.8936698566947423,1.5022807474683981,1.8385901481680527,17.417018188971877,0.0004042480737750386,0.006286076526574394,-0.023621969195490214,-2329.0821860460073,-79487.3038376744,99.04087340741293,0.0020580773150414146,0.0001413695869012242,0.0020580773150414146
03-01-04-01-01-01-01.wav,sad,3.096394215352303,1.665571257675259,22.29828725421649,321.11263991963676,0.0005280374299028299,0.005191217008333069,-0.02035812481342165,-56570675.55826172,251425230.3179738,465.8112336304606,0.003965547810344989,0.0004003440456642427,0.003965547810344989
03-01-04-01-01-02-01.wav,sad,4.185495885502453,1.4386559660235632,31.320947013800982,363.93148782934355,0.0004386914948683942,0.005028855143557485,-0.02029718735634756,72.73612130045521,-42.348483721454144,500.8377050753612,0.0035083375186392113,0.001289997480473671,0.0035083375186392113
03-01-04-01-02-01-01.wav,sad,2.9743717480693292,1.6362240138066388,48.59643484335015,484.4309580244992,0.0005027081798891263,0.004795131349546754,-0.018861664744241412,102917730.87752697,-484318746.56225675,572.6334454076848,0.0031751986886370273,0.0005841498024786435,0.0031751986886370273
