File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate
03-01-01-01-01-02-01.wav,neutral,0.28762543130664225,0.7840592276528067,0.06512717360260277,0.006024909399849608,11.297684662708424,7.630228124693757,5.644034490368729,0.006747742102810759,0.008055449602905045,0.003480948684798898,8.423904791409933,12.790638437938917,8.423904791409933
03-01-01-01-02-01-01.wav,neutral,0.2843266883596399,0.779115565404464,0.08720746993833517,0.008330907903790263,11.23719446999279,7.629694014059824,5.64313571904688,0.02420422809318547,0.022889246914201834,0.004039181195697048,8.195866365913005,11.667339405957135,8.195866365913005
03-01-01-01-02-02-01.wav,neutral,0.26661092008478754,0.794617595642166,0.08439883486867086,0.0076522558433181845,11.235602155321079,7.61406298819782,5.620534529484262,0.0025964437998174696,0.01800270599734974,0.003757096105346185,8.254798099828129,12.697834873588777,8.254798099828129
03-01-02-01-01-01-01.wav,calm,0.30579323893154575,0.7599268274241169,0.032864293716930865,0.002861318426951195,11.253413267539674,7.693636792303092,5.700269948046744,0.09281806055036636,0.008353838736321,0.002377130445430316,8.362227386298414,12.805903051280092,8.362227386298414
03-01-02-01-01-02-01.wav,calm,0.3428645056005518,0.7362009802948735,0.042346461615123114,0.00313327278226809,11.146869587487576,7.651588902595964,5.653396825357679,0.010950678144819445,0.01746740171609424,0.002520915078872092,8.603925878895597,12.805903051280092,8.603925878895597
03-01-02-01-02-01-01.wav,calm,0.30107490626421896,0.7672068545649909,0.045586586666034275,0.005627838943869123,11.275794377121718,7.6508523486596305,5.6264822946454265,0.0011129037725894628,0.0010117424826404334,0.0037585250075285004,8.779509189504415,12.54507641286277,8.779509189504415
03-01-02-01-02-02-01.wav,calm,0.29233787094499486,0.7744729521060355,0.057042097034955816,0.00660960181281086,11.190471648224653,7.653381626544279,5.6207816129347306,0.011032317250573976,0.011323863775972255,0.0038359791041372576,8.124088488042913,11.750837810879398,8.124088488042913
03-01-02-02-01-01-01.wav,calm,0.36836438071053956,0.7236385008554393,0.017893299939001007,0.0019317867082053709,11.00112116150067,7.716413293750341,5.67945894464535,0.00566483205418519,0.0653380622315145,0.002159863570515066,7.922690917800222,9.639754039228984,7.922690917800222
03-01-02-02-01-02-01.wav,calm,0.31563874160601707,0.7559965294999221,0.0307565197343491,0.002280882450593011,11.18078680926962,7.640648520893376,5.646216446613888,7.341189349781312e-09,3.0588289536724254e-09,0.0023148645555185407,8.440963656332139,11.440237566491984,8.440963656332139
03-01-02-02-02-01-01.wav,calm,0.312834600307815,0.7486800397647742,0.021172919994736965,0.0028341786382752765,11.195726419842245,7.676656782985053,5.63346123729934,0.0574184917124276,0.04901628722763001,0.0030043490412097907,8.759684417838281,11.867668995471556,8.759684417838281
03-01-02-02-02-02-01.wav,calm,0.3301443431610885,0.7291675878454322,0.03268660184915649,0.003634140556650487,11.231765322095429,7.643735329063943,5.632752304270673,0.031627956562939666,0.026783550497439305,0.0030584249482814778,9.078516457596944,12.781842735049853,9.078516457596944
03-01-03-01-01-01-01.wav,happy,0.2776829553320005,0.7892362168608911,0.15296752381950643,0.016843932144668117,11.190677340428099,7.5455205934443255,5.579481678868138,0.00023413141195644527,0.0010531653495728655,0.006130954566264675,8.004179310467029,9.872973907938222,8.004179310467029
03-01-03-01-01-02-01.wav,happy,0.2813751553448033,0.7832465609440424,0.2119726534851249,0.022287919583229437,11.174091897222567,7.511824905403649,5.520832658402926,0.011068356034717633,0.0037357451564143584,0.0070566136214339934,8.462040892361196,12.74837283940327,8.462040892361196
03-01-03-01-02-01-01.wav,happy,0.32600379030047094,0.746627383988954,0.12447885335549935,0.013510018012517935,11.20426254386425,7.558820059187908,5.596522256724291,2.4902466146819553e-08,8.64668943387087e-09,0.005388935472396295,8.471229953022572,11.440237566491984,8.471229953022572
03-01-03-01-02-02-01.wav,happy,0.3004875346181124,0.7627371557099963,0.10224011252485682,0.01133855990102907,11.261044844125196,7.567181934041218,5.566279734358884,0.08840204634105814,0.001145926543501609,0.005384271765092473,8.64544558935941,11.838276027218782,8.64544558935941
03-01-03-02-01-01-01.wav,happy,0.3475302019477466,0.7251313557787266,0.351286606820943,0.03875342654651762,11.167068355661092,7.437837775912234,5.564167170693533,2.6625279361888896e-09,5.325055547121371e-09,0.009244660304058641,8.42672284676697,10.89685343348757,8.42672284676697
03-01-03-02-01-02-01.wav,happy,0.3391220396349691,0.7049295679984126,0.668828407203185,0.06512198498598414,10.934071614540187,7.341013546108676,5.457351819338616,0.0002381506175672861,0.0005768467765325393,0.011778843644941004,8.112431367946499,9.822402782242593,8.112431367946499
03-01-03-02-02-01-01.wav,happy,0.32013548997845465,0.7327304337031335,0.8395292957555803,0.09337249840498679,11.260671944428347,7.255621486928579,5.376333552721507,0.003941042977724494,0.0021542467649129033,0.015633573110877208,8.779776301396394,12.739314820857793,8.779776301396394
